 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
367,Image_14482-1.jpg (red),40.116,28.191,0.634,9.361,985,511,77.196,7.054,1.322,0.756,0.805
368,Image_14482-1.jpg (red),57.506,36.507,0.542,12.253,506,516,61.699,7.941,1.602,0.624,0.816
369,Image_14482-1.jpg (red),14.290,14.125,0.900,5.410,1166,492,147.529,3.814,1.509,0.663,0.883
370,Image_14482-1.jpg (red),24.793,19.306,0.836,7.054,877,496,151.928,4.896,1.373,0.728,0.897
371,Image_14482-1.jpg (red),29.958,23.455,0.684,8.402,1083,491,110.225,5.809,1.412,0.708,0.847
372,Image_14482-1.jpg (red),14.463,15.542,0.752,5.984,729,494,146.310,3.871,1.674,0.597,0.824
373,Image_14482-1.jpg (red),20.833,22.139,0.534,9.138,952,493,140.528,4.038,3.007,0.333,0.725
374,Image_14482-1.jpg (red),58.022,33.959,0.632,13.284,1000,493,128.660,7.070,2.162,0.463,0.851
375,Image_14482-1.jpg (red),14.118,15.684,0.721,6.347,857,509,78.690,3.320,1.972,0.507,0.868
376,Image_14482-1.jpg (red),10.503,11.677,0.968,4.639,895,495,153.435,2.905,1.429,0.700,0.953
377,Image_14482-1.jpg (red),18.078,17.504,0.741,7.388,456,510,51.843,3.227,2.344,0.427,0.871
378,Image_14482-1.jpg (red),38.222,24.285,0.814,8.554,493,515,75.964,6.224,1.260,0.794,0.901
379,Image_14482-1.jpg (red),37.534,26.389,0.677,9.138,540,497,129.472,5.984,1.584,0.631,0.809
380,Image_14482-1.jpg (red),14.118,15.441,0.744,5.941,922,495,102.095,3.734,1.708,0.585,0.832
381,Image_14482-1.jpg (red),22.038,20.722,0.645,7.247,755,507,23.629,5.594,1.288,0.776,0.783
382,Image_14482-1.jpg (red),11.363,12.365,0.934,4.469,611,509,68.199,3.734,1.137,0.880,0.898
383,Image_14482-1.jpg (red),15.323,16.028,0.750,5.536,741,504,167.005,4.564,1.173,0.853,0.840
384,Image_14482-1.jpg (red),14.807,18.375,0.551,6.704,946,515,68.199,3.734,1.988,0.503,0.778
385,Image_14482-1.jpg (red),13.085,14.024,0.836,5.582,892,511,41.987,3.814,1.547,0.646,0.869
386,Image_14482-1.jpg (red),62.499,31.167,0.809,11.211,1063,504,128.991,7.360,1.468,0.681,0.918
387,Image_14482-1.jpg (red),25.482,24.000,0.556,10.628,711,503,128.660,3.814,3.302,0.303,0.800
388,Image_14482-1.jpg (red),22.210,18.132,0.849,6.168,568,504,109.654,5.643,1.047,0.955,0.881
389,Image_14482-1.jpg (red),63.876,36.205,0.612,12.890,652,521,33.179,9.129,1.155,0.865,0.809
390,Image_14482-1.jpg (red),31.680,25.702,0.603,8.299,1104,509,143.130,6.639,1.255,0.797,0.880
391,Image_14482-1.jpg (red),36.845,27.907,0.595,9.976,1181,506,106.928,7.036,1.463,0.683,0.773
392,Image_14482-1.jpg (red),19.628,19.691,0.636,7.927,826,507,132.879,4.238,2.309,0.433,0.820
393,Image_14482-1.jpg (red),27.031,21.896,0.709,8.215,862,507,135.000,4.879,1.766,0.566,0.831
394,Image_14482-1.jpg (red),19.628,17.202,0.834,5.897,748,510,140.711,4.979,1.096,0.912,0.877
395,Image_14482-1.jpg (red),11.536,13.438,0.803,5.065,849,519,55.008,3.320,1.676,0.597,0.865
396,Image_14482-1.jpg (red),28.925,21.979,0.752,7.651,785,523,49.399,5.809,1.076,0.929,0.923
397,Image_14482-1.jpg (red),27.203,24.000,0.593,8.976,410,511,146.310,4.333,2.260,0.442,0.856
398,Image_14482-1.jpg (red),123.104,47.212,0.694,17.629,810,510,116.565,10.383,1.635,0.612,0.874
399,Image_14482-1.jpg (red),24.276,24.973,0.489,8.554,961,520,22.834,5.124,1.870,0.535,0.792
400,Image_14482-1.jpg (red),34.090,25.073,0.681,8.350,736,512,116.565,6.124,1.465,0.683,0.843
401,Image_14482-1.jpg (red),24.621,20.379,0.745,7.752,953,513,105.524,4.917,1.606,0.623,0.841
402,Image_14482-1.jpg (red),68.353,38.469,0.580,15.537,1042,517,145.886,6.748,2.921,0.342,0.811
403,Image_14482-1.jpg (red),29.786,24.243,0.637,9.793,455,533,53.616,4.694,2.465,0.406,0.816
404,Image_14482-1.jpg (red),10.675,12.021,0.928,4.411,585,523,41.186,3.734,1.140,0.877,0.886
405,Image_14482-1.jpg (red),24.449,18.719,0.877,7.258,679,524,30.964,4.988,1.393,0.718,0.890
406,Image_14482-1.jpg (red),22.383,18.275,0.842,6.691,702,514,150.255,5.394,1.193,0.838,0.897
407,Image_14482-1.jpg (red),23.071,22.139,0.592,7.971,425,531,38.660,5.424,1.734,0.577,0.753
408,Image_14482-1.jpg (red),23.588,21.754,0.626,9.462,501,531,37.875,3.814,3.084,0.324,0.813
409,Image_14482-1.jpg (red),30.991,23.497,0.705,9.110,1168,535,59.931,4.883,1.983,0.504,0.872
410,Image_14482-1.jpg (red),51.652,35.375,0.519,12.640,542,516,156.801,8.159,1.513,0.661,0.749
411,Image_14482-1.jpg (red),22.383,21.250,0.623,8.402,901,535,69.775,4.564,1.789,0.559,0.795
412,Image_14482-1.jpg (red),14.290,15.441,0.753,6.126,402,518,151.699,3.734,1.632,0.613,0.869
413,Image_14482-1.jpg (red),10.847,13.195,0.783,5.410,995,518,122.471,3.321,1.782,0.561,0.851
414,Image_14482-1.jpg (red),68.869,32.969,0.796,11.536,1015,519,127.694,8.257,1.149,0.870,0.938
415,Image_14482-1.jpg (red),83.676,47.195,0.472,17.293,518,523,149.744,9.963,1.966,0.509,0.722
416,Image_14482-1.jpg (red),27.376,23.799,0.607,9.898,396,521,123.024,5.068,2.274,0.440,0.799
417,Image_14482-1.jpg (red),17.734,17.587,0.720,5.984,652,522,123.690,4.979,1.232,0.812,0.814
418,Image_14482-1.jpg (red),25.998,23.070,0.614,9.462,761,522,127.875,4.002,2.663,0.376,0.830
419,Image_14482-1.jpg (red),11.880,14.611,0.699,6.168,479,534,42.274,3.242,2.198,0.455,0.812
420,Image_14482-1.jpg (red),17.562,18.417,0.651,7.752,626,541,74.476,3.206,2.779,0.360,0.864
421,Image_14482-1.jpg (red),48.897,31.955,0.602,12.316,1104,523,147.381,7.495,1.739,0.575,0.809
422,Image_14482-1.jpg (red),11.019,13.924,0.714,5.644,890,524,107.103,2.905,2.180,0.459,0.837
423,Image_14482-1.jpg (red),11.191,12.608,0.885,5.199,609,527,151.390,3.320,1.543,0.648,0.890
424,Image_14482-1.jpg (red),45.626,33.028,0.526,11.744,862,528,122.005,6.639,1.646,0.608,0.810
425,Image_14482-1.jpg (red),35.640,24.813,0.727,9.213,921,527,125.838,5.122,1.780,0.562,0.904
426,Image_14482-1.jpg (red),15.151,14.611,0.892,5.897,988,527,129.289,4.007,1.574,0.635,0.907
427,Image_14482-1.jpg (red),25.309,19.549,0.832,7.423,431,544,63.435,5.206,1.496,0.668,0.870
428,Image_14482-1.jpg (red),15.840,17.202,0.673,6.561,508,541,55.305,4.052,1.785,0.560,0.829
429,Image_14482-1.jpg (red),46.831,31.938,0.577,12.337,838,528,109.654,4.830,2.841,0.352,0.870
430,Image_14482-1.jpg (red),15.668,15.684,0.800,6.224,1094,539,36.870,3.814,1.767,0.566,0.888
431,Image_14482-1.jpg (red),15.323,15.097,0.845,5.394,999,542,67.380,4.032,1.322,0.757,0.877
432,Image_14482-1.jpg (red),26.687,20.136,0.827,7.090,948,547,69.444,5.868,1.139,0.878,0.871
433,Image_14482-1.jpg (red),18.939,20.722,0.554,7.258,413,532,120.964,5.221,1.347,0.742,0.753
434,Image_14482-1.jpg (red),26.343,22.868,0.633,7.718,1152,532,126.254,5.949,1.297,0.771,0.777
435,Image_14482-1.jpg (red),15.323,15.542,0.797,5.582,649,535,131.987,4.401,1.153,0.867,0.877
436,Image_14482-1.jpg (red),12.569,15.198,0.684,6.224,655,535,126.870,3.273,2.166,0.462,0.807
437,Image_14482-1.jpg (red),53.029,31.327,0.679,10.579,797,559,64.440,7.718,1.350,0.741,0.814
438,Image_14482-1.jpg (red),19.111,22.584,0.471,10.579,581,537,131.820,2.934,4.589,0.218,0.796
439,Image_14482-1.jpg (red),50.963,29.323,0.745,10.772,702,537,105.642,7.054,1.582,0.632,0.876
440,Image_14482-1.jpg (red),42.010,25.400,0.818,9.100,1070,540,136.848,7.054,1.018,0.982,0.909
441,Image_14482-1.jpg (red),14.979,16.615,0.682,5.644,487,545,162.897,4.788,1.349,0.742,0.784
442,Image_14482-1.jpg (red),50.102,29.910,0.704,11.288,606,543,143.973,6.208,1.942,0.515,0.858
443,Image_14482-1.jpg (red),23.071,18.962,0.806,7.247,1010,556,76.759,4.979,1.414,0.707,0.879
444,Image_14482-1.jpg (red),11.708,14.125,0.737,5.249,1130,539,108.435,3.638,1.379,0.725,0.819
445,Image_14482-1.jpg (red),14.118,15.198,0.768,5.897,771,541,129.289,3.526,1.662,0.602,0.863
446,Image_14482-1.jpg (red),54.923,30.740,0.730,11.149,1091,540,135.000,7.906,1.340,0.746,0.887
447,Image_14482-1.jpg (red),17.217,16.472,0.797,6.334,566,544,148.392,3.888,1.706,0.586,0.847
448,Image_14482-1.jpg (red),13.085,15.299,0.703,5.868,980,546,171.870,3.809,1.623,0.616,0.768
449,Image_14482-1.jpg (red),11.363,13.882,0.741,5.868,883,555,45.000,2.942,2.286,0.438,0.830
450,Image_14482-1.jpg (red),94.179,39.584,0.755,13.516,1139,576,72.121,10.600,1.251,0.799,0.897
451,Image_14482-1.jpg (red),10.158,13.295,0.722,4.639,412,554,26.565,3.370,1.528,0.655,0.814
452,Image_14482-1.jpg (red),19.800,18.132,0.757,6.805,857,547,127.569,4.564,1.483,0.674,0.906
453,Image_14482-1.jpg (red),22.555,19.306,0.760,7.090,963,550,159.444,5.095,1.525,0.656,0.826
454,Image_14482-1.jpg (red),16.873,19.650,0.549,8.299,474,547,126.870,3.175,3.326,0.301,0.769
455,Image_14482-1.jpg (red),99.172,46.063,0.587,16.850,672,580,52.001,8.545,2.102,0.476,0.860
456,Image_14482-1.jpg (red),78.683,36.122,0.758,12.483,1162,548,111.448,8.631,1.307,0.765,0.880
457,Image_14482-1.jpg (red),18.939,16.615,0.862,5.582,495,550,131.987,4.949,1.052,0.951,0.887
458,Image_14482-1.jpg (red),73.001,34.143,0.787,13.284,505,575,51.340,8.595,1.466,0.682,0.933
459,Image_14482-1.jpg (red),59.055,40.070,0.462,12.729,469,551,109.026,7.217,1.892,0.529,0.838
460,Image_14482-1.jpg (red),45.970,28.535,0.709,10.307,1189,551,130.101,7.463,1.486,0.673,0.853
461,Image_14482-1.jpg (red),37.189,29.038,0.554,11.326,446,552,118.443,5.575,2.243,0.446,0.781
462,Image_14482-1.jpg (red),23.416,19.691,0.759,7.247,556,552,103.241,4.979,1.417,0.706,0.858
463,Image_14482-1.jpg (red),53.890,39.299,0.438,17.108,753,553,140.906,5.868,3.527,0.284,0.773
464,Image_14482-1.jpg (red),21.866,20.136,0.678,7.353,822,553,106.390,5.179,1.589,0.629,0.794
465,Image_14482-1.jpg (red),20.489,19.306,0.691,7.423,955,553,116.565,4.401,1.752,0.571,0.801
466,Image_14482-1.jpg (red),91.596,40.816,0.691,14.897,532,589,77.125,9.426,1.568,0.638,0.856
467,Image_14482-1.jpg (red),48.897,29.181,0.722,10.497,934,554,108.435,7.237,1.578,0.634,0.837
468,Image_14482-1.jpg (red),21.005,19.691,0.681,7.480,983,554,123.690,4.906,1.775,0.563,0.813
469,Image_14482-1.jpg (red),26.687,19.448,0.887,6.704,1027,566,21.801,5.809,1.069,0.935,0.906
470,Image_14482-1.jpg (red),18.939,18.962,0.662,7.651,623,567,40.601,3.568,2.502,0.400,0.806
471,Image_14482-1.jpg (red),34.090,24.771,0.698,9.325,737,555,110.854,5.380,1.831,0.546,0.870
472,Image_14482-1.jpg (red),38.739,28.980,0.580,9.278,1057,570,10.305,7.812,1.067,0.937,0.753
473,Image_14482-1.jpg (red),15.668,17.202,0.665,6.042,898,556,105.945,4.411,1.408,0.710,0.820
474,Image_14482-1.jpg (red),13.430,13.337,0.949,4.997,567,567,41.634,3.734,1.051,0.952,0.945
475,Image_14482-1.jpg (red),10.675,11.677,0.984,4.694,727,557,135.000,3.320,1.249,0.801,0.939
476,Image_14482-1.jpg (red),18.423,17.344,0.770,6.561,810,557,108.435,3.734,1.855,0.539,0.895
477,Image_14482-1.jpg (red),20.489,19.691,0.664,7.353,895,559,106.390,4.284,1.895,0.528,0.832
478,Image_14482-1.jpg (red),10.675,14.024,0.682,5.779,998,560,158.962,3.254,1.928,0.519,0.770
479,Image_14482-1.jpg (red),11.019,14.226,0.684,6.224,1014,560,126.870,2.615,2.904,0.344,0.815
480,Image_14482-1.jpg (red),41.494,27.521,0.688,9.166,437,561,95.194,7.271,1.077,0.929,0.825
481,Image_14482-1.jpg (red),11.363,13.781,0.752,4.731,613,572,74.745,4.149,1.056,0.947,0.805
482,Image_14482-1.jpg (red),15.323,15.542,0.797,6.561,866,561,124.695,3.814,1.672,0.598,0.860
483,Image_14482-1.jpg (red),17.906,16.715,0.805,6.347,921,565,168.690,4.275,1.420,0.704,0.878
484,Image_14482-1.jpg (red),11.536,14.611,0.679,6.224,701,562,126.870,3.452,2.177,0.459,0.802
485,Image_14482-1.jpg (red),12.224,13.438,0.851,5.394,851,574,67.380,3.280,1.689,0.592,0.910
486,Image_14482-1.jpg (red),46.315,28.938,0.695,10.892,406,563,107.745,6.405,1.720,0.581,0.820
487,Image_14482-1.jpg (red),11.019,14.511,0.658,6.126,714,571,28.301,3.019,2.423,0.413,0.800
488,Image_14482-1.jpg (red),34.090,25.660,0.651,8.544,580,567,150.945,6.571,1.348,0.742,0.795
489,Image_14482-1.jpg (red),33.057,24.243,0.707,8.268,637,576,17.526,6.415,1.272,0.786,0.785
490,Image_14482-1.jpg (red),13.774,15.785,0.695,6.482,728,567,140.194,3.320,2.333,0.429,0.792
491,Image_14482-1.jpg (red),11.880,13.195,0.857,5.567,1080,567,153.435,3.320,1.743,0.574,0.885
492,Image_14482-1.jpg (red),97.794,38.671,0.822,13.793,1103,584,15.709,9.976,1.174,0.852,0.915
493,Image_14482-1.jpg (red),17.217,17.302,0.723,5.779,599,576,21.038,5.179,1.091,0.917,0.813
494,Image_14482-1.jpg (red),10.330,12.406,0.843,4.997,999,568,131.634,3.220,1.411,0.709,0.916
495,Image_14482-1.jpg (red),24.449,21.209,0.683,6.956,924,575,162.646,5.682,1.126,0.888,0.823
496,Image_14482-1.jpg (red),19.456,19.306,0.656,7.090,1034,575,159.444,4.585,1.701,0.588,0.796
497,Image_14482-1.jpg (red),19.456,19.104,0.670,8.057,565,572,124.509,3.340,2.619,0.382,0.879
498,Image_14482-1.jpg (red),14.463,16.615,0.658,7.066,980,571,139.764,3.106,2.453,0.408,0.832
499,Image_14482-1.jpg (red),48.725,27.420,0.814,9.976,792,581,163.072,7.629,1.230,0.813,0.880
500,Image_14482-1.jpg (red),31.852,27.118,0.544,9.278,912,572,100.305,5.008,1.900,0.526,0.835
501,Image_14482-1.jpg (red),77.478,38.712,0.650,15.035,1051,576,129.401,6.870,2.329,0.429,0.867
502,Image_14482-1.jpg (red),35.468,26.247,0.647,10.027,847,576,155.556,5.575,1.773,0.564,0.800
503,Image_14482-1.jpg (red),18.767,17.688,0.754,6.561,821,578,145.305,4.068,1.670,0.599,0.852
504,Image_14482-1.jpg (red),11.363,16.229,0.542,7.651,474,591,49.399,2.347,3.941,0.254,0.815
505,Image_14482-1.jpg (red),49.758,32.056,0.608,11.714,647,603,67.068,7.886,1.414,0.707,0.795
506,Image_14482-1.jpg (red),20.833,18.618,0.755,6.561,765,582,161.565,5.113,1.326,0.754,0.823
507,Image_14482-1.jpg (red),21.866,21.309,0.605,9.100,1143,578,133.152,3.814,3.034,0.330,0.804
508,Image_14482-1.jpg (red),19.283,20.035,0.604,8.544,994,579,150.945,3.500,2.979,0.336,0.830
509,Image_14482-1.jpg (red),20.489,20.580,0.608,6.495,448,584,153.435,4.601,1.341,0.746,0.847
510,Image_14482-1.jpg (red),65.598,34.462,0.694,12.668,493,603,31.608,7.038,1.921,0.521,0.842
511,Image_14482-1.jpg (red),16.529,15.886,0.823,5.984,590,583,146.310,4.117,1.546,0.647,0.846
512,Image_14482-1.jpg (red),33.918,23.111,0.798,8.057,1031,584,145.491,6.001,1.382,0.723,0.870
513,Image_14482-1.jpg (red),11.880,14.125,0.748,5.249,1202,580,108.435,3.772,1.403,0.713,0.798
514,Image_14482-1.jpg (red),38.739,24.587,0.805,8.463,710,581,101.310,6.931,1.097,0.912,0.877
515,Image_14482-1.jpg (red),35.984,26.389,0.649,10.172,885,582,101.768,5.332,2.131,0.469,0.831
516,Image_14482-1.jpg (red),53.202,28.837,0.804,10.636,1172,583,110.556,7.172,1.483,0.674,0.897
517,Image_14482-1.jpg (red),13.946,14.611,0.821,5.567,756,587,153.435,4.143,1.438,0.695,0.848
518,Image_14482-1.jpg (red),60.088,30.941,0.789,11.049,395,609,55.713,7.335,1.502,0.666,0.880
519,Image_14482-1.jpg (red),53.546,34.261,0.573,10.788,1009,603,22.620,7.584,1.207,0.829,0.801
520,Image_14482-1.jpg (red),79.200,37.924,0.692,13.911,961,619,72.646,7.741,1.813,0.552,0.880
521,Image_14482-1.jpg (red),11.191,12.952,0.838,4.731,865,593,15.255,3.526,1.430,0.699,0.833
522,Image_14482-1.jpg (red),17.562,15.785,0.886,5.410,898,597,32.471,4.639,1.154,0.866,0.891
523,Image_14482-1.jpg (red),35.984,24.729,0.739,9.553,1132,589,124.380,5.639,1.951,0.513,0.857
524,Image_14482-1.jpg (red),12.396,13.236,0.889,5.281,605,598,45.000,3.734,1.213,0.824,0.954
525,Image_14482-1.jpg (red),22.555,19.063,0.780,7.353,729,594,163.610,4.647,1.610,0.621,0.842
526,Image_14482-1.jpg (red),15.668,14.854,0.892,5.394,825,593,157.380,4.149,1.270,0.787,0.901
527,Image_14482-1.jpg (red),16.529,17.202,0.702,6.320,991,593,156.801,4.149,1.711,0.585,0.831
528,Image_14482-1.jpg (red),20.144,17.889,0.791,7.247,661,593,113.629,4.232,1.827,0.547,0.863
529,Image_14482-1.jpg (red),76.101,34.806,0.789,12.996,1083,603,163.301,8.154,1.498,0.668,0.887
530,Image_14482-1.jpg (red),60.088,33.775,0.662,11.326,843,608,8.427,8.133,1.200,0.833,0.848
531,Image_14482-1.jpg (red),43.388,29.566,0.624,11.173,936,594,121.329,6.886,1.633,0.612,0.840
532,Image_14482-1.jpg (red),11.363,15.198,0.618,5.065,1151,596,124.992,4.007,1.556,0.643,0.754
533,Image_14482-1.jpg (red),19.456,17.889,0.764,6.843,412,612,75.964,4.315,1.601,0.625,0.856
534,Image_14482-1.jpg (red),75.240,40.355,0.581,14.617,567,631,83.480,7.140,1.948,0.513,0.840
535,Image_14482-1.jpg (red),35.984,26.289,0.654,10.373,764,616,53.130,5.699,1.873,0.534,0.857
536,Image_14482-1.jpg (red),23.071,18.618,0.836,6.805,467,597,127.569,5.145,1.331,0.751,0.908
537,Image_14482-1.jpg (red),30.475,21.795,0.806,7.617,1041,610,29.358,5.898,1.213,0.825,0.872
538,Image_14482-1.jpg (red),40.633,27.563,0.672,10.603,986,599,149.421,5.869,2.052,0.487,0.847
539,Image_14482-1.jpg (red),11.880,12.851,0.904,4.839,1121,600,120.964,3.320,1.235,0.810,0.932
540,Image_14482-1.jpg (red),18.423,16.615,0.839,6.561,526,611,34.695,4.401,1.620,0.617,0.866
541,Image_14482-1.jpg (red),13.602,14.955,0.764,5.779,1192,601,158.962,3.734,1.701,0.588,0.868
542,Image_14482-1.jpg (red),65.082,34.059,0.705,11.976,621,630,75.964,8.596,1.379,0.725,0.866
543,Image_14482-1.jpg (red),38.739,24.830,0.790,8.870,1162,624,79.216,7.042,1.180,0.848,0.857
544,Image_14482-1.jpg (red),10.675,13.781,0.706,4.639,406,604,116.565,3.977,1.100,0.909,0.855
545,Image_14482-1.jpg (red),18.767,19.591,0.614,6.843,485,620,75.964,4.564,1.501,0.666,0.826
546,Image_14482-1.jpg (red),21.866,19.306,0.737,7.796,512,604,115.201,3.897,2.233,0.448,0.882
547,Image_14482-1.jpg (red),25.482,22.139,0.653,9.325,647,623,57.724,4.108,2.406,0.416,0.855
548,Image_14482-1.jpg (red),16.701,15.785,0.842,6.561,784,604,124.695,3.734,1.808,0.553,0.902
549,Image_14482-1.jpg (red),13.257,15.056,0.735,6.482,1071,605,129.806,2.928,2.495,0.401,0.856
550,Image_14482-1.jpg (red),28.925,23.598,0.653,9.651,902,627,64.537,5.121,2.045,0.489,0.848
551,Image_14482-1.jpg (red),12.913,13.538,0.885,5.065,1180,608,124.992,4.025,1.314,0.761,0.862
552,Image_14482-1.jpg (red),63.532,34.747,0.661,12.890,802,612,146.821,7.042,2.079,0.481,0.836
553,Image_14482-1.jpg (red),33.402,25.459,0.648,10.206,870,610,116.565,6.139,1.700,0.588,0.827
554,Image_14482-1.jpg (red),17.734,16.959,0.775,6.561,602,611,145.305,3.843,1.859,0.538,0.858
555,Image_14482-1.jpg (red),13.946,15.886,0.694,7.042,692,612,135.000,2.928,2.727,0.367,0.853
556,Image_14482-1.jpg (red),22.727,18.618,0.824,7.247,887,611,113.629,4.638,1.680,0.595,0.886
557,Image_14482-1.jpg (red),40.289,29.851,0.568,11.947,661,612,110.323,6.224,2.023,0.494,0.796
558,Image_14482-1.jpg (red),77.478,43.650,0.511,15.403,429,617,152.745,8.678,2.026,0.494,0.781
559,Image_14482-1.jpg (red),57.850,33.757,0.638,11.751,1008,633,42.138,8.595,1.213,0.824,0.843
560,Image_14482-1.jpg (red),83.504,43.063,0.566,16.183,1050,614,112.620,7.387,2.362,0.423,0.802
561,Image_14482-1.jpg (red),37.706,28.049,0.602,10.104,715,626,19.179,6.224,1.653,0.605,0.825
562,Image_14482-1.jpg (red),29.442,23.396,0.676,8.634,933,633,54.782,5.394,1.340,0.746,0.859
563,Image_14482-1.jpg (red),22.555,21.452,0.616,8.544,469,635,60.945,4.564,2.185,0.458,0.784
564,Image_14482-1.jpg (red),87.292,38.553,0.738,13.743,983,618,118.887,9.722,1.471,0.680,0.893
565,Image_14482-1.jpg (red),33.057,22.282,0.837,8.554,761,619,129.094,5.809,1.503,0.665,0.921
566,Image_14482-1.jpg (red),12.396,12.851,0.943,5.410,1110,620,147.529,3.320,1.539,0.650,0.935
567,Image_14482-1.jpg (red),13.430,13.882,0.876,4.857,795,620,109.983,4.398,1.040,0.962,0.843
568,Image_14482-1.jpg (red),84.881,40.254,0.658,14.517,1084,650,59.036,8.321,1.896,0.527,0.881
569,Image_14482-1.jpg (red),107.436,50.692,0.525,16.113,393,659,78.111,9.644,1.499,0.667,0.884
570,Image_14482-1.jpg (red),18.767,19.205,0.639,7.388,586,623,141.843,4.071,1.913,0.523,0.804
571,Image_14482-1.jpg (red),29.097,22.969,0.693,8.463,829,626,168.690,5.809,1.338,0.747,0.822
572,Image_14482-1.jpg (red),22.383,21.309,0.619,8.184,513,633,30.466,4.759,2.029,0.493,0.769
573,Image_14482-1.jpg (red),14.807,16.858,0.655,6.561,636,635,55.305,3.953,1.790,0.559,0.843
574,Image_14482-1.jpg (red),43.560,31.327,0.558,12.379,545,624,103.570,7.054,1.807,0.554,0.775
575,Image_14482-1.jpg (red),17.217,20.521,0.514,8.268,1122,624,107.526,3.320,3.162,0.316,0.806
576,Image_14482-1.jpg (red),32.713,23.455,0.747,8.402,737,632,159.775,6.186,1.391,0.719,0.866
577,Image_14482-1.jpg (red),49.930,37.438,0.448,12.729,1152,625,109.026,7.838,1.861,0.537,0.746
578,Image_14482-1.jpg (red),16.012,17.101,0.688,7.066,1071,627,139.764,4.222,2.012,0.497,0.819
579,Image_14482-1.jpg (red),17.390,18.275,0.654,6.906,474,637,32.735,4.639,1.677,0.596,0.802
580,Image_14482-1.jpg (red),39.083,25.945,0.730,8.822,700,627,138.814,6.637,1.194,0.838,0.852
581,Image_14482-1.jpg (red),42.527,28.980,0.636,11.173,1189,653,68.199,6.214,1.825,0.548,0.806
582,Image_14482-1.jpg (red),54.751,34.219,0.588,11.173,914,636,158.199,7.678,1.557,0.642,0.805
583,Image_14482-1.jpg (red),58.711,35.518,0.585,11.477,1169,630,130.601,7.915,1.315,0.760,0.868
584,Image_14482-1.jpg (red),44.765,32.157,0.544,11.736,889,630,98.130,6.866,1.946,0.514,0.796
585,Image_14482-1.jpg (red),11.536,13.538,0.791,5.582,782,634,138.013,3.135,1.839,0.544,0.865
586,Image_14482-1.jpg (red),89.358,54.883,0.373,22.345,509,680,58.671,7.200,3.112,0.321,0.768
587,Image_14482-1.jpg (red),23.071,22.868,0.554,7.617,597,635,150.642,5.778,1.242,0.805,0.770
588,Image_14482-1.jpg (red),60.261,31.712,0.753,11.134,858,633,116.565,8.509,1.251,0.799,0.873
589,Image_14482-1.jpg (red),91.596,39.157,0.751,13.793,421,652,21.161,9.244,1.454,0.688,0.906
590,Image_14482-1.jpg (red),21.349,20.521,0.637,7.423,809,635,116.565,4.564,1.546,0.647,0.835
591,Image_14482-1.jpg (red),14.118,14.611,0.831,6.168,639,647,47.726,3.521,1.767,0.566,0.916
592,Image_14482-1.jpg (red),23.243,21.452,0.635,8.184,566,637,120.466,5.376,1.602,0.624,0.804
593,Image_14482-1.jpg (red),17.390,18.861,0.614,6.334,687,637,121.608,4.149,1.431,0.699,0.821
594,Image_14482-1.jpg (red),29.614,23.455,0.676,9.480,1022,658,66.801,4.911,2.272,0.440,0.833
595,Image_14482-1.jpg (red),20.833,23.212,0.486,9.110,469,639,120.069,4.141,2.647,0.378,0.736
596,Image_14482-1.jpg (red),33.574,25.216,0.664,8.909,742,641,152.241,6.911,1.114,0.898,0.796
597,Image_14482-1.jpg (red),50.619,27.907,0.817,9.713,772,639,109.983,7.936,1.103,0.907,0.898
598,Image_14482-1.jpg (red),10.503,13.438,0.731,5.014,966,639,114.444,3.320,1.497,0.668,0.824
599,Image_14482-1.jpg (red),13.085,13.538,0.897,5.410,831,641,147.529,3.521,1.567,0.638,0.889
600,Image_14482-1.jpg (red),18.939,17.688,0.761,6.843,1135,643,104.036,3.654,1.966,0.509,0.891
601,Image_14482-1.jpg (red),11.191,12.952,0.838,5.065,722,652,34.992,3.222,1.718,0.582,0.861
602,Image_14482-1.jpg (red),39.600,26.045,0.734,10.096,951,669,80.538,6.224,1.622,0.616,0.895
603,Image_14482-1.jpg (red),71.108,39.341,0.577,13.592,655,656,167.661,7.878,1.834,0.545,0.815
604,Image_14482-1.jpg (red),38.222,28.636,0.586,11.447,955,671,46.469,6.215,1.849,0.541,0.836
605,Image_14482-1.jpg (red),61.294,30.396,0.834,11.529,980,664,30.256,7.629,1.572,0.636,0.912
606,Image_14482-1.jpg (red),35.640,26.045,0.660,9.407,841,649,138.576,6.224,1.513,0.661,0.855
607,Image_14482-1.jpg (red),102.787,51.119,0.494,17.506,608,650,121.430,9.350,2.021,0.495,0.767
608,Image_14482-1.jpg (red),55.095,30.941,0.723,10.579,1043,675,78.690,8.564,1.066,0.938,0.811
609,Image_14482-1.jpg (red),28.064,22.969,0.668,7.981,914,654,152.103,5.809,1.514,0.661,0.825
610,Image_14482-1.jpg (red),17.390,17.059,0.751,6.320,1005,660,23.199,4.401,1.383,0.723,0.786
611,Image_14482-1.jpg (red),75.756,43.549,0.502,15.144,495,688,80.538,9.147,1.878,0.533,0.791
612,Image_14482-1.jpg (red),12.913,15.785,0.651,7.139,553,652,125.538,2.783,2.901,0.345,0.872
613,Image_14482-1.jpg (red),12.569,14.024,0.803,5.764,579,652,120.256,3.651,1.680,0.595,0.854
614,Image_14482-1.jpg (red),29.097,25.459,0.564,9.462,809,657,142.125,6.246,1.865,0.536,0.733
