 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
59,Process_314_T0025-1.tif (red),314.7,65.7,0.9,20.9,903,816,39.4,19.7,1.1,1.0,1.0
60,Process_314_T0025-1.tif (red),334.7,72.3,0.8,26.7,1081,783,122.9,17.5,1.6,0.6,0.9
61,Process_314_T0025-1.tif (red),507.4,88.9,0.8,30.8,844,814,154.5,22.4,1.2,0.8,1.0
62,Process_314_T0025-1.tif (red),433.4,85.3,0.7,32.4,759,816,143.9,17.5,1.9,0.5,0.9
63,Process_314_T0025-1.tif (red),1419.4,152.7,0.8,55.6,539,877,173.1,31.2,1.7,0.6,1.0
64,Process_314_T0025-1.tif (red),314.4,72.3,0.8,25.1,872,883,12.4,18.3,1.3,0.7,0.9
65,Process_314_T0025-1.tif (red),415.8,75.8,0.9,24.0,703,851,108.1,22.4,1.1,0.9,1.0
66,Process_314_T0025-1.tif (red),475.0,83.2,0.9,27.9,755,873,130.8,24.1,1.1,0.9,1.0
67,Process_314_T0025-1.tif (red),1380.5,150.9,0.8,55.9,802,896,152.1,31.7,1.7,0.6,1.0
68,Process_314_T0025-1.tif (red),360.7,71.4,0.9,23.3,931,935,22.0,19.9,1.2,0.9,1.0
