 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
853,Image_14119-3.tif,34.587,27.186,0.588,10.077,541,666,19.179,5.189,2.275,0.44,0.792
854,Image_14119-3.tif,29.964,25.974,0.558,9.113,201,659,129.472,6.194,1.697,0.589,0.768
855,Image_14119-3.tif,12.499,15.399,0.662,5.521,712,664,12.995,3.31,1.785,0.56,0.825
856,Image_14119-3.tif,25.855,22.12,0.664,9.085,318,660,120.069,4.213,2.314,0.432,0.893
857,Image_14119-3.tif,13.698,17.881,0.538,6.303,402,667,23.199,4.101,1.925,0.519,0.766
858,Image_14119-3.tif,29.622,23.19,0.692,8.531,620,673,39.094,6.122,1.569,0.637,0.826
859,Image_14119-3.tif,18.835,18.809,0.669,6.543,570,662,145.305,4.619,1.507,0.663,0.794
860,Image_14119-3.tif,22.43,19.737,0.724,7.227,170,672,23.629,4.966,1.258,0.795,0.829
861,Image_14119-3.tif,32.704,23.106,0.77,7.959,702,680,62.103,6.145,1.19,0.84,0.882
862,Image_14119-3.tif,36.3,27.244,0.615,10.444,113,666,146.31,5.739,1.954,0.512,0.797
863,Image_14119-3.tif,25.512,21.836,0.672,7.607,381,674,22.38,5.578,1.319,0.758,0.825
864,Image_14119-3.tif,57.018,30.496,0.77,11.718,598,682,42.138,7.377,1.541,0.649,0.926
865,Image_14119-3.tif,54.621,40.018,0.429,13.755,345,664,105.709,7.511,2.015,0.496,0.695
866,Image_14119-3.tif,27.396,21.434,0.749,8.729,661,666,148.57,4.694,1.797,0.556,0.912
867,Image_14119-3.tif,39.724,27.629,0.654,9.687,498,688,70.017,6.168,1.424,0.702,0.836
868,Image_14119-3.tif,36.642,30.697,0.489,10.37,641,670,151.39,7.01,1.592,0.628,0.721
869,Image_14119-3.tif,13.527,13.401,0.947,5.051,464,668,124.992,4.138,1.178,0.849,0.908
870,Image_14119-3.tif,11.814,14.914,0.667,5.552,632,669,116.565,3.31,1.775,0.564,0.817
871,Image_14119-3.tif,19.348,16.569,0.886,6.11,138,673,151.699,4.918,1.2,0.833,0.897
872,Image_14119-3.tif,23.8,19.052,0.824,6.672,556,671,119.745,5.496,1.199,0.834,0.897
873,Image_14119-3.tif,61.47,32.535,0.73,11.718,284,673,137.862,7.325,1.477,0.677,0.883
874,Image_14119-3.tif,14.04,14.571,0.831,5.051,684,683,55.008,4.056,1.145,0.873,0.882
875,Image_14119-3.tif,14.725,18.082,0.566,5.881,167,678,140.711,4.071,1.459,0.685,0.754
876,Image_14119-3.tif,14.554,16.084,0.707,7.047,403,675,130.236,3.228,2.403,0.416,0.854
877,Image_14119-3.tif,10.616,12.715,0.825,5.185,206,676,151.39,2.897,1.829,0.547,0.899
878,Image_14119-3.tif,21.061,19.252,0.714,7.774,227,676,115.201,4.722,1.775,0.563,0.834
879,Image_14119-3.tif,211.462,73.54,0.491,20.681,427,723,70.115,15.302,1.167,0.857,0.855
880,Image_14119-3.tif,10.102,12.473,0.816,5,614,683,24.444,2.897,1.751,0.571,0.894
881,Image_14119-3.tif,73.969,41.656,0.536,15.73,184,677,116.565,7.403,2.537,0.394,0.836
882,Image_14119-3.tif,11.301,14.086,0.716,5.968,140,681,123.69,3.331,2.027,0.493,0.79
883,Image_14119-3.tif,19.006,19.01,0.661,7.332,514,681,106.39,4.256,1.917,0.522,0.81
884,Image_14119-3.tif,30.135,28.03,0.482,9.948,478,689,163.072,5.061,2.505,0.399,0.751
885,Image_14119-3.tif,16.438,16.811,0.731,6.33,613,689,11.31,3.724,1.801,0.555,0.853
886,Image_14119-3.tif,10.273,14.813,0.588,6.672,310,684,150.255,2.311,3.356,0.298,0.833
887,Image_14119-3.tif,25.341,22.906,0.607,10.245,463,684,136.637,3.787,2.974,0.336,0.851
888,Image_14119-3.tif,10.102,11.846,0.905,4.718,576,686,127.875,3.219,1.443,0.693,0.874
889,Image_14119-3.tif,35.615,24.159,0.767,8.856,632,698,37.405,6.207,1.316,0.76,0.902
890,Image_14119-3.tif,27.053,21.877,0.71,8.49,548,700,43.025,5.628,1.513,0.661,0.847
891,Image_14119-3.tif,15.581,18.325,0.583,6.303,376,687,113.199,4.174,1.466,0.682,0.809
892,Image_14119-3.tif,19.862,16.569,0.909,6.316,246,688,121.608,4.682,1.359,0.736,0.906
893,Image_14119-3.tif,20.033,19.394,0.669,7.238,326,689,149.036,4.516,1.494,0.669,0.854
894,Image_14119-3.tif,23.458,23.29,0.543,7.607,410,689,112.38,5.741,1.281,0.781,0.765
895,Image_14119-3.tif,54.792,32.109,0.668,11.682,150,690,112.932,6.179,1.965,0.509,0.865
896,Image_14119-3.tif,12.842,13.401,0.899,5,562,698,24.444,3.724,1.261,0.793,0.898
897,Image_14119-3.tif,16.438,15.783,0.829,5.628,227,705,53.973,4.138,1.049,0.954,0.928
898,Image_14119-3.tif,22.088,28.758,0.336,10.606,577,699,159.444,4.711,2.788,0.359,0.6
899,Image_14119-3.tif,26.711,20.665,0.786,7.63,394,696,102.529,5.103,1.495,0.669,0.869
900,Image_14119-3.tif,27.396,21.451,0.748,7.227,522,696,113.629,5.714,1.244,0.804,0.853
901,Image_14119-3.tif,12.671,13.844,0.831,5.185,210,699,118.61,3.787,1.348,0.742,0.851
902,Image_14119-3.tif,10.445,12.916,0.787,4.718,496,699,105.255,3.701,1.204,0.831,0.836
903,Image_14119-3.tif,98.112,41.514,0.715,12.993,623,724,37.235,11.153,1.064,0.94,0.885
904,Image_14119-3.tif,28.937,28.758,0.44,12.612,239,702,138.991,3.89,3.636,0.275,0.77
905,Image_14119-3.tif,20.547,20.122,0.638,8.13,365,705,165.256,3.31,2.502,0.4,0.879
906,Image_14119-3.tif,63.867,38.204,0.55,11.415,656,702,136.469,8.499,1.187,0.842,0.841
907,Image_14119-3.tif,19.177,17.84,0.757,7.071,680,707,159.444,3.69,2.027,0.493,0.875
908,Image_14119-3.tif,34.245,23.574,0.774,8.952,295,704,146.31,4.966,1.484,0.674,0.943
909,Image_14119-3.tif,13.184,15.399,0.699,5.552,358,717,63.435,4.092,1.446,0.691,0.819
910,Image_14119-3.tif,30.478,23.048,0.721,8.161,201,712,149.534,6.169,1.168,0.856,0.842
911,Image_14119-3.tif,31.505,26.074,0.582,9.141,581,710,95.194,5.72,1.837,0.544,0.814
912,Image_14119-3.tif,64.209,36.448,0.607,13.17,314,714,133.727,7.787,1.549,0.646,0.806
913,Image_14119-3.tif,24.828,19.98,0.782,7.949,459,715,141.34,4.974,1.439,0.695,0.871
914,Image_14119-3.tif,26.54,20.606,0.785,7.402,479,716,153.435,4.966,1.417,0.706,0.901
915,Image_14119-3.tif,24.828,21.735,0.66,7.607,187,726,22.38,5.8,1.377,0.726,0.784
916,Image_14119-3.tif,26.882,23.976,0.588,8.276,515,715,126.87,6.437,1.409,0.71,0.762
917,Image_14119-3.tif,17.122,19.252,0.58,7.332,284,719,163.61,3.886,2.327,0.43,0.766
918,Image_14119-3.tif,71.572,39.374,0.58,15.449,354,716,110.376,6.753,2.22,0.45,0.859
919,Image_14119-3.tif,13.869,14.571,0.821,5.567,342,717,138.013,4.017,1.331,0.751,0.88
920,Image_14119-3.tif,20.889,19.98,0.658,7.992,168,720,158.749,4.516,1.771,0.565,0.836
921,Image_14119-3.tif,33.218,24.502,0.695,9.625,690,719,154.537,4.552,1.815,0.551,0.909
922,Image_14119-3.tif,18.15,18.709,0.652,7.227,616,720,103.241,3.582,2.434,0.411,0.819
923,Image_14119-3.tif,19.348,17.781,0.769,7.071,674,723,159.444,3.724,1.813,0.552,0.89
924,Image_14119-3.tif,18.492,17.397,0.768,6.849,434,724,154.983,4.552,1.45,0.69,0.867
925,Image_14119-3.tif,24.314,21.15,0.683,7.63,587,724,130.601,5.436,1.482,0.675,0.833
926,Image_14119-3.tif,16.609,17.397,0.69,6.543,502,731,161.565,3.878,1.657,0.604,0.847
927,Image_14119-3.tif,52.737,34.977,0.542,12.747,625,736,13.134,5.771,2.491,0.401,0.825
928,Image_14119-3.tif,33.046,26.275,0.602,10.55,257,730,154.44,4.351,2.804,0.357,0.821
929,Image_14119-3.tif,79.106,40.202,0.615,12.028,132,750,40.815,9.586,1.125,0.889,0.9
930,Image_14119-3.tif,19.348,18.466,0.713,6.464,173,741,39.806,4.544,1.334,0.75,0.873
931,Image_14119-3.tif,11.814,13.743,0.786,5.051,604,736,34.992,3.886,1.329,0.752,0.847
932,Image_14119-3.tif,18.15,17.739,0.725,6.787,396,731,142.431,4.22,1.964,0.509,0.848
933,Image_14119-3.tif,13.527,15.641,0.695,6.11,288,744,61.699,3.724,1.385,0.722,0.845
934,Image_14119-3.tif,20.889,20.264,0.639,7.992,569,731,111.251,3.553,2.628,0.38,0.868
935,Image_14119-3.tif,22.944,20.122,0.712,7.238,478,735,149.036,5.306,1.102,0.908,0.854
936,Image_14119-3.tif,11.643,14.329,0.713,5.234,348,733,108.435,3.31,1.645,0.608,0.883
937,Image_14119-3.tif,55.648,38.831,0.464,12.612,457,757,48.991,8.749,1.503,0.665,0.75
938,Image_14119-3.tif,236.461,71.241,0.585,22.683,285,750,141.667,16.793,1.413,0.708,0.859
939,Image_14119-3.tif,30.307,25.53,0.584,9.113,421,749,39.472,6.122,1.438,0.695,0.776
940,Image_14119-3.tif,59.072,32.009,0.725,12.585,210,739,133.668,7.402,1.607,0.622,0.913
941,Image_14119-3.tif,18.835,17.296,0.791,6.887,189,739,147.265,4.552,1.377,0.726,0.887
942,Image_14119-3.tif,16.266,16.126,0.786,6.025,235,743,15.945,3.724,1.564,0.639,0.913
943,Image_14119-3.tif,22.944,21.351,0.632,7.949,496,739,128.66,4.742,2.146,0.466,0.795
944,Image_14119-3.tif,299.471,95.501,0.413,29.265,137,789,43.854,18.666,1.561,0.64,0.737
945,Image_14119-3.tif,129.788,48.578,0.691,17.369,518,780,77.619,11.073,1.586,0.631,0.891
946,Image_14119-3.tif,14.383,15.741,0.729,6.672,588,741,150.255,3.558,2.056,0.486,0.866
947,Image_14119-3.tif,40.751,27.913,0.657,10.924,244,762,37.304,6.372,1.524,0.656,0.837
948,Image_14119-3.tif,17.979,20.565,0.534,6.887,465,747,122.735,4.966,1.243,0.805,0.747
949,Image_14119-3.tif,19.006,16.711,0.855,6.543,342,755,18.435,3.724,1.67,0.599,0.914
950,Image_14119-3.tif,13.184,15.842,0.66,5.234,381,754,161.565,4.49,1.146,0.872,0.766
951,Image_14119-3.tif,10.787,13.401,0.755,5.299,396,753,128.66,3.619,1.478,0.677,0.829
952,Image_14119-3.tif,14.725,16.226,0.703,6.543,420,768,55.305,3.86,1.986,0.503,0.823
953,Image_14119-3.tif,13.013,14.329,0.796,5.628,482,755,126.027,3.787,1.684,0.594,0.835
954,Image_14119-3.tif,10.616,12.673,0.831,5.034,174,757,99.462,3.14,1.62,0.617,0.861
955,Image_14119-3.tif,24.314,20.949,0.696,8.699,558,757,115.346,4.187,2.135,0.468,0.882
956,Image_14119-3.tif,52.395,37.033,0.48,14.093,375,760,139.764,6.63,2.355,0.425,0.756
957,Image_14119-3.tif,35.101,33.138,0.402,8.778,409,781,81.87,5.924,1.42,0.704,0.792
958,Image_14119-3.tif,24.999,21.05,0.709,7.119,219,773,35.538,5.735,1.09,0.918,0.856
959,Image_14119-3.tif,59.586,35.579,0.592,11.415,438,787,43.531,9.021,1.106,0.904,0.835
960,Image_14119-3.tif,25.17,21.292,0.698,7.774,286,771,154.799,5.008,1.663,0.601,0.842
961,Image_14119-3.tif,113.179,48.637,0.601,15.838,468,796,33.275,11.699,1.379,0.725,0.837
962,Image_14119-3.tif,27.053,23.976,0.591,9.436,226,785,37.875,5.444,2.102,0.476,0.78
963,Image_14119-3.tif,17.979,16.811,0.799,6.316,344,782,31.608,3.795,1.663,0.601,0.89
964,Image_14119-3.tif,17.465,20.908,0.502,6.477,423,792,26.565,4.918,1.164,0.859,0.739
965,Image_14119-3.tif,15.41,17.681,0.619,7.63,362,788,12.529,2.483,3.281,0.305,0.923
