 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
18,Process_312_T0025-1.tif (red),1297.7,138.8,0.8,48.5,845,455,114.8,34.7,1.4,0.7,1.0
19,Process_312_T0025-1.tif (red),508.4,88.4,0.8,31.0,616,485,144.8,21.5,1.4,0.7,1.0
20,Process_312_T0025-1.tif (red),755.0,106.8,0.8,37.5,1074,536,35.1,24.4,1.5,0.7,1.0
21,Process_312_T0025-1.tif (red),770.5,105.0,0.9,35.9,530,517,138.8,27.5,1.3,0.8,1.0
22,Process_312_T0025-1.tif (red),1041.8,125.7,0.8,43.3,962,552,156.9,29.1,1.5,0.7,1.0
23,Process_312_T0025-1.tif (red),2460.0,203.6,0.7,77.2,1077,713,61.8,44.0,1.8,0.6,1.0
24,Process_312_T0025-1.tif (red),1889.9,168.1,0.8,58.7,687,607,12.7,38.1,1.5,0.7,1.0
25,Process_312_T0025-1.tif (red),753.4,103.5,0.9,34.8,846,568,105.2,27.7,1.2,0.8,1.0
26,Process_312_T0025-1.tif (red),571.4,91.3,0.9,32.4,924,575,129.8,22.3,1.4,0.7,1.0
27,Process_312_T0025-1.tif (red),450.4,81.9,0.8,28.0,407,625,25.4,20.2,1.4,0.7,1.0
28,Process_312_T0025-1.tif (red),551.3,89.1,0.9,30.3,537,594,146.7,24.3,1.2,0.8,1.0
29,Process_312_T0025-1.tif (red),523.6,87.5,0.9,30.0,603,606,130.5,23.0,1.2,0.8,1.0
30,Process_312_T0025-1.tif (red),297.0,64.7,0.9,20.9,470,607,131.0,18.7,1.0,1.0,1.0
31,Process_312_T0025-1.tif (red),581.3,90.1,0.9,28.7,885,693,67.9,25.5,1.1,0.9,1.0
32,Process_312_T0025-1.tif (red),1026.3,133.2,0.7,50.6,923,735,54.4,24.2,2.1,0.5,1.0
33,Process_312_T0025-1.tif (red),594.0,93.4,0.9,32.6,525,642,111.7,22.1,1.5,0.7,1.0
34,Process_312_T0025-1.tif (red),867.1,113.0,0.9,39.6,748,713,35.2,28.8,1.4,0.7,1.0
35,Process_312_T0025-1.tif (red),501.2,84.8,0.9,29.0,414,672,158.2,21.6,1.3,0.8,1.0
36,Process_312_T0025-1.tif (red),584.0,95.4,0.8,34.4,579,711,31.2,20.4,1.7,0.6,1.0
37,Process_312_T0025-1.tif (red),775.0,110.6,0.8,40.7,664,740,36.3,23.1,1.7,0.6,1.0
38,Process_312_T0025-1.tif (red),843.3,111.2,0.9,37.6,790,757,37.4,29.9,1.3,0.8,1.0
39,Process_312_T0025-1.tif (red),734.8,105.5,0.8,37.7,459,718,156.0,24.3,1.5,0.7,1.0
40,Process_312_T0025-1.tif (red),264.3,62.9,0.8,20.7,991,720,163.7,16.0,1.3,0.8,1.0
41,Process_312_T0025-1.tif (red),667.9,98.3,0.9,33.7,954,741,149.6,25.8,1.3,0.8,1.0
42,Process_312_T0025-1.tif (red),938.5,122.2,0.8,46.5,608,751,142.6,23.6,2.0,0.5,1.0
43,Process_312_T0025-1.tif (red),1099.7,126.6,0.9,44.6,746,751,113.0,32.2,1.3,0.8,1.0
44,Process_312_T0025-1.tif (red),440.6,79.2,0.9,27.1,526,816,62.7,20.5,1.3,0.8,1.0
45,Process_312_T0025-1.tif (red),429.4,78.1,0.9,26.8,893,770,158.2,20.1,1.3,0.8,1.0
46,Process_312_T0025-1.tif (red),405.0,74.7,0.9,23.8,857,858,47.1,22.4,1.0,1.0,1.0
47,Process_312_T0025-1.tif (red),677.8,99.1,0.9,34.0,603,889,66.3,26.7,1.3,0.8,1.0
48,Process_312_T0025-1.tif (red),582.1,96.6,0.8,35.0,529,881,40.7,21.5,1.6,0.6,0.9
49,Process_312_T0025-1.tif (red),174.2,49.1,0.9,16.0,935,847,21.3,14.4,1.1,0.9,1.0
50,Process_312_T0025-1.tif (red),999.3,118.5,0.9,39.8,664,908,33.5,34.2,1.1,0.9,1.0
51,Process_312_T0025-1.tif (red),604.5,91.8,0.9,29.6,908,914,67.8,27.0,1.1,0.9,1.0
52,Process_312_T0025-1.tif (red),19.1,15.9,0.9,5.6,785,867,36.0,4.6,1.1,0.9,0.9
53,Process_312_T0025-1.tif (red),224.3,57.7,0.8,19.3,955,921,37.1,15.3,1.3,0.8,0.9
54,Process_312_T0025-1.tif (red),188.0,50.4,0.9,16.4,609,941,30.5,14.9,1.0,1.0,1.0
