 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
47,Image_14477-1.jpg (red),45.420,29.302,0.665,9.822,762,265,67.751,7.755,1.313,0.762,0.807
48,Image_14477-1.jpg (red),12.294,13.040,0.909,5.044,689,255,55.008,3.659,1.368,0.731,0.923
49,Image_14477-1.jpg (red),14.514,18.400,0.539,8.023,703,247,145.491,3.191,3.337,0.300,0.723
50,Image_14477-1.jpg (red),10.074,12.556,0.803,5.292,938,255,51.340,3.214,1.680,0.595,0.855
51,Image_14477-1.jpg (red),80.254,36.357,0.763,12.975,954,260,9.162,8.600,1.514,0.661,0.898
52,Image_14477-1.jpg (red),29.711,26.322,0.539,9.025,653,267,74.055,5.673,1.626,0.615,0.798
53,Image_14477-1.jpg (red),58.398,34.019,0.634,11.818,775,270,36.469,7.106,1.801,0.555,0.853
54,Image_14477-1.jpg (red),29.370,21.605,0.791,8.119,868,260,14.744,5.157,1.635,0.611,0.898
55,Image_14477-1.jpg (red),17.758,17.957,0.692,7.597,605,250,135.000,4.298,2.054,0.487,0.829
56,Image_14477-1.jpg (red),114.746,63.522,0.357,18.073,991,294,79.461,9.271,2.125,0.471,0.792
57,Image_14477-1.jpg (red),14.514,15.135,0.796,6.534,704,252,124.695,3.420,1.955,0.512,0.876
58,Image_14477-1.jpg (red),45.420,27.791,0.739,11.286,841,255,113.749,6.428,1.738,0.575,0.896
59,Image_14477-1.jpg (red),10.757,12.556,0.858,4.711,940,255,142.125,3.647,1.237,0.808,0.869
60,Image_14477-1.jpg (red),21.686,19.752,0.699,7.840,903,256,108.435,4.076,2.121,0.472,0.882
61,Image_14477-1.jpg (red),13.148,14.651,0.770,5.620,574,257,107.103,3.667,1.503,0.665,0.842
62,Image_14477-1.jpg (red),15.709,19.126,0.540,6.534,598,260,145.305,4.410,1.585,0.631,0.767
63,Image_14477-1.jpg (red),14.856,14.067,0.943,5.372,731,265,22.620,4.132,1.190,0.841,0.911
64,Image_14477-1.jpg (red),19.637,21.463,0.536,8.367,667,259,110.225,3.981,2.296,0.436,0.767
65,Image_14477-1.jpg (red),15.539,16.304,0.735,7.037,813,262,139.764,3.588,2.153,0.464,0.835
66,Image_14477-1.jpg (red),21.515,18.441,0.795,6.534,685,275,55.305,5.096,1.200,0.833,0.903
67,Image_14477-1.jpg (red),10.757,13.482,0.744,5.844,723,263,135.000,2.922,2.150,0.465,0.851
68,Image_14477-1.jpg (red),18.612,17.615,0.754,6.308,876,276,58.392,4.295,1.412,0.708,0.883
69,Image_14477-1.jpg (red),18.783,21.605,0.506,8.519,909,282,67.166,4.088,2.801,0.357,0.685
70,Image_14477-1.jpg (red),12.807,14.309,0.786,4.993,938,263,114.444,4.132,1.079,0.927,0.843
71,Image_14477-1.jpg (red),14.514,17.573,0.591,7.037,616,265,139.764,4.091,1.925,0.520,0.791
72,Image_14477-1.jpg (red),44.225,30.271,0.607,10.164,711,286,63.435,7.371,1.512,0.661,0.784
73,Image_14477-1.jpg (red),19.807,19.810,0.634,6.198,745,279,53.130,4.967,1.219,0.820,0.841
74,Image_14477-1.jpg (red),18.441,17.957,0.719,7.133,583,267,100.008,3.971,1.841,0.543,0.861
75,Image_14477-1.jpg (red),15.880,15.277,0.855,5.741,599,267,120.256,4.100,1.342,0.745,0.903
76,Image_14477-1.jpg (red),26.979,26.422,0.486,9.513,756,270,145.620,5.729,1.872,0.534,0.710
77,Image_14477-1.jpg (red),16.563,17.514,0.679,6.101,826,275,28.301,4.959,1.181,0.847,0.812
78,Image_14477-1.jpg (red),31.419,26.038,0.582,8.428,950,288,78.690,5.643,1.630,0.613,0.858
79,Image_14477-1.jpg (red),21.686,19.226,0.737,7.392,630,275,153.435,4.567,1.712,0.584,0.814
80,Image_14477-1.jpg (red),23.052,21.847,0.607,8.766,784,272,135.000,4.967,1.813,0.552,0.776
81,Image_14477-1.jpg (red),16.563,16.062,0.807,5.544,731,274,116.565,4.710,1.142,0.875,0.862
82,Image_14477-1.jpg (red),16.392,17.373,0.683,7.109,868,275,125.538,4.275,1.989,0.503,0.800
83,Image_14477-1.jpg (red),44.908,27.975,0.721,10.454,882,276,108.435,6.561,1.631,0.613,0.899
84,Image_14477-1.jpg (red),39.103,27.591,0.645,9.822,781,278,104.621,6.612,1.551,0.645,0.808
85,Image_14477-1.jpg (red),28.174,20.052,0.880,6.927,917,289,17.354,6.095,1.043,0.959,0.899
86,Image_14477-1.jpg (red),26.467,24.143,0.571,10.088,558,281,145.008,4.967,2.374,0.421,0.791
87,Image_14477-1.jpg (red),27.150,22.532,0.672,9.063,658,300,65.772,4.928,2.066,0.484,0.853
88,Image_14477-1.jpg (red),18.271,19.952,0.577,7.597,668,283,135.000,4.361,1.947,0.514,0.781
89,Image_14477-1.jpg (red),86.230,41.758,0.621,14.249,834,280,106.858,9.935,1.645,0.608,0.795
90,Image_14477-1.jpg (red),26.467,22.674,0.647,7.981,854,281,111.251,4.959,1.613,0.620,0.833
91,Image_14477-1.jpg (red),12.123,16.446,0.563,7.217,1033,281,113.629,2.958,3.165,0.316,0.776
92,Image_14477-1.jpg (red),20.490,22.774,0.496,7.217,755,293,23.629,4.959,1.447,0.691,0.792
93,Image_14477-1.jpg (red),15.368,16.688,0.693,6.198,798,294,36.870,4.545,1.540,0.649,0.829
94,Image_14477-1.jpg (red),14.002,15.135,0.768,6.017,601,298,74.055,3.306,1.886,0.530,0.896
95,Image_14477-1.jpg (red),24.247,23.701,0.542,7.322,907,284,106.390,4.959,1.389,0.720,0.853
96,Image_14477-1.jpg (red),19.637,17.030,0.851,6.415,813,286,104.931,4.132,1.525,0.656,0.916
97,Image_14477-1.jpg (red),63.520,33.151,0.726,13.555,933,286,127.569,6.136,2.235,0.447,0.912
98,Image_14477-1.jpg (red),38.078,29.202,0.561,11.003,620,289,145.713,6.033,2.015,0.496,0.772
99,Image_14477-1.jpg (red),25.271,22.974,0.602,8.519,721,309,75.964,5.185,1.870,0.535,0.781
100,Image_14477-1.jpg (red),12.123,13.482,0.838,5.292,731,289,128.660,3.471,1.672,0.598,0.855
101,Image_14477-1.jpg (red),31.760,29.202,0.468,11.369,515,316,70.907,4.942,2.634,0.380,0.703
102,Image_14477-1.jpg (red),51.055,29.002,0.763,9.822,955,306,22.249,7.692,1.069,0.936,0.872
103,Image_14477-1.jpg (red),13.319,13.382,0.935,5.178,1022,304,61.390,3.719,1.253,0.798,0.912
104,Image_14477-1.jpg (red),21.003,20.295,0.641,8.150,698,312,59.534,3.511,2.592,0.386,0.845
105,Image_14477-1.jpg (red),33.809,28.275,0.531,9.986,979,294,155.556,6.038,1.818,0.550,0.781
106,Image_14477-1.jpg (red),41.835,26.522,0.747,10.130,544,320,78.232,6.174,1.630,0.613,0.884
107,Image_14477-1.jpg (red),28.687,23.901,0.631,9.286,668,311,20.854,5.785,1.685,0.593,0.808
108,Image_14477-1.jpg (red),17.588,17.615,0.712,7.449,1007,297,123.690,3.973,1.963,0.510,0.844
109,Image_14477-1.jpg (red),33.297,24.669,0.688,9.368,1053,299,138.576,5.552,1.746,0.573,0.835
110,Image_14477-1.jpg (red),25.784,20.979,0.736,7.061,585,298,110.556,5.827,1.297,0.771,0.830
111,Image_14477-1.jpg (red),15.197,14.693,0.885,5.873,660,309,50.711,4.109,1.461,0.685,0.922
112,Image_14477-1.jpg (red),12.636,16.888,0.557,7.686,506,314,53.746,2.716,3.600,0.278,0.787
113,Image_14477-1.jpg (red),78.205,36.941,0.720,13.940,755,305,168.024,8.592,1.651,0.606,0.872
114,Image_14477-1.jpg (red),20.661,23.842,0.457,9.995,523,321,60.255,3.506,3.419,0.293,0.712
115,Image_14477-1.jpg (red),92.719,44.621,0.585,14.374,1030,301,108.435,9.091,1.418,0.705,0.850
116,Image_14477-1.jpg (red),49.689,30.229,0.683,10.535,710,302,101.310,7.466,1.326,0.754,0.855
117,Image_14477-1.jpg (red),13.831,15.962,0.682,6.143,596,306,132.274,3.776,1.803,0.555,0.783
118,Image_14477-1.jpg (red),33.468,31.097,0.435,9.935,647,327,73.072,7.679,1.165,0.858,0.706
119,Image_14477-1.jpg (red),14.343,15.377,0.762,6.308,723,319,58.392,3.397,2.034,0.492,0.870
120,Image_14477-1.jpg (red),18.783,17.915,0.735,6.727,827,305,100.620,4.748,1.382,0.724,0.818
121,Image_14477-1.jpg (red),42.005,27.107,0.718,10.003,863,305,128.290,6.157,1.560,0.641,0.854
122,Image_14477-1.jpg (red),14.685,14.209,0.914,5.544,628,317,26.565,3.719,1.374,0.728,0.925
123,Image_14477-1.jpg (red),52.251,29.645,0.747,10.624,794,319,13.496,7.889,1.332,0.751,0.860
124,Image_14477-1.jpg (red),24.076,19.468,0.798,7.392,853,308,116.565,4.811,1.597,0.626,0.879
125,Image_14477-1.jpg (red),21.856,19.710,0.707,8.785,572,309,131.186,3.799,2.362,0.423,0.895
126,Image_14477-1.jpg (red),32.102,23.984,0.701,8.519,668,327,50.906,6.283,1.314,0.761,0.843
127,Image_14477-1.jpg (red),14.856,15.820,0.746,6.663,831,325,60.255,3.333,2.186,0.458,0.866
128,Image_14477-1.jpg (red),85.718,50.907,0.416,14.433,965,320,166.759,10.931,1.230,0.813,0.732
129,Image_14477-1.jpg (red),34.663,28.960,0.519,10.206,533,312,121.759,7.013,1.375,0.727,0.773
130,Image_14477-1.jpg (red),16.051,16.304,0.759,6.534,950,313,145.305,3.799,1.826,0.548,0.825
131,Image_14477-1.jpg (red),18.441,18.884,0.650,7.895,620,316,137.121,3.756,2.500,0.400,0.809
132,Image_14477-1.jpg (red),24.759,20.737,0.724,7.840,817,334,71.565,4.485,1.941,0.515,0.838
133,Image_14477-1.jpg (red),32.614,23.742,0.727,8.843,902,333,52.595,5.570,1.753,0.570,0.866
134,Image_14477-1.jpg (red),27.321,20.153,0.845,7.228,881,318,120.964,5.256,1.389,0.720,0.886
135,Image_14477-1.jpg (red),38.932,26.138,0.716,8.688,1053,336,64.654,7.013,1.192,0.839,0.865
136,Image_14477-1.jpg (red),23.564,23.258,0.547,7.597,501,318,112.380,5.985,1.238,0.808,0.758
137,Image_14477-1.jpg (red),23.222,19.710,0.751,8.264,567,321,143.130,4.383,2.063,0.485,0.875
138,Image_14477-1.jpg (red),25.955,23.458,0.593,9.638,587,321,120.964,4.371,2.350,0.425,0.804
139,Image_14477-1.jpg (red),33.809,22.048,0.874,7.449,720,321,109.440,6.653,1.110,0.901,0.898
140,Image_14477-1.jpg (red),21.856,20.295,0.667,7.025,765,324,151.928,4.911,1.584,0.631,0.826
141,Image_14477-1.jpg (red),14.685,14.551,0.872,5.292,934,335,38.660,4.457,1.163,0.860,0.864
142,Image_14477-1.jpg (red),20.320,18.884,0.716,7.311,916,326,132.709,4.567,1.797,0.557,0.812
143,Image_14477-1.jpg (red),24.930,21.564,0.674,8.264,513,341,36.870,4.463,2.097,0.477,0.837
144,Image_14477-1.jpg (red),15.880,17.473,0.654,6.534,705,327,124.695,3.881,1.597,0.626,0.809
145,Image_14477-1.jpg (red),11.270,12.798,0.865,4.711,665,330,142.125,3.719,1.132,0.884,0.904
146,Image_14477-1.jpg (red),11.953,16.346,0.562,6.663,683,336,29.745,3.012,2.523,0.396,0.787
147,Image_14477-1.jpg (red),96.988,47.159,0.548,18.429,830,328,137.726,7.794,2.418,0.414,0.836
148,Image_14477-1.jpg (red),34.151,24.043,0.742,8.509,991,343,29.055,6.025,1.512,0.661,0.842
149,Image_14477-1.jpg (red),27.491,20.678,0.808,7.586,1079,331,150.642,5.785,1.112,0.899,0.870
150,Image_14477-1.jpg (red),39.786,25.938,0.743,8.519,616,347,50.906,6.766,1.270,0.787,0.898
151,Image_14477-1.jpg (red),83.669,38.511,0.709,14.979,744,351,24.444,7.889,1.808,0.553,0.871
152,Image_14477-1.jpg (red),38.420,34.403,0.408,11.688,1068,358,81.870,6.576,1.965,0.509,0.667
153,Image_14477-1.jpg (red),29.540,22.006,0.767,8.023,727,338,168.111,5.466,1.434,0.698,0.842
154,Image_14477-1.jpg (red),19.978,17.473,0.822,6.840,640,334,154.983,4.584,1.497,0.668,0.883
155,Image_14477-1.jpg (red),11.953,13.624,0.809,5.544,791,341,26.565,3.125,1.955,0.512,0.881
156,Image_14477-1.jpg (red),28.174,22.390,0.706,8.233,577,335,107.526,6.136,1.274,0.785,0.811
157,Image_14477-1.jpg (red),12.123,12.798,0.930,4.711,937,335,142.125,3.719,1.076,0.929,0.904
158,Image_14477-1.jpg (red),53.275,41.557,0.388,13.454,547,360,47.490,7.586,2.259,0.443,0.726
159,Image_14477-1.jpg (red),31.589,22.632,0.775,8.599,963,355,54.782,4.920,1.727,0.579,0.898
160,Image_14477-1.jpg (red),23.393,23.500,0.532,8.140,687,349,23.962,4.493,1.934,0.517,0.768
161,Image_14477-1.jpg (red),32.272,24.627,0.669,8.233,1012,353,17.526,7.025,1.195,0.837,0.816
162,Image_14477-1.jpg (red),11.611,14.209,0.723,5.513,529,341,167.005,3.306,1.778,0.562,0.840
163,Image_14477-1.jpg (red),19.637,18.299,0.737,6.534,800,344,161.565,4.959,1.375,0.727,0.819
164,Image_14477-1.jpg (red),11.782,12.656,0.924,4.470,595,352,56.310,4.091,1.143,0.875,0.857
165,Image_14477-1.jpg (red),49.860,36.156,0.479,11.526,889,346,104.534,7.833,1.356,0.738,0.758
166,Image_14477-1.jpg (red),10.928,14.309,0.671,6.143,691,348,132.274,3.209,2.189,0.457,0.821
167,Image_14477-1.jpg (red),33.809,23.458,0.772,8.628,788,347,106.699,6.142,1.289,0.776,0.857
168,Image_14477-1.jpg (red),39.786,33.334,0.450,9.986,527,370,65.556,7.541,1.475,0.678,0.764
169,Image_14477-1.jpg (red),10.245,11.629,0.952,4.470,907,357,56.310,3.306,1.239,0.807,0.923
170,Image_14477-1.jpg (red),22.027,17.615,0.892,6.455,974,359,39.806,4.620,1.354,0.738,0.925
171,Image_14477-1.jpg (red),11.782,15.478,0.618,5.111,996,355,14.036,3.719,1.158,0.863,0.798
172,Image_14477-1.jpg (red),14.685,15.720,0.747,6.534,663,350,145.305,3.799,1.683,0.594,0.896
173,Image_14477-1.jpg (red),24.930,21.463,0.680,9.286,1032,349,122.276,4.050,2.500,0.400,0.872
174,Image_14477-1.jpg (red),45.933,34.119,0.496,12.286,493,372,47.726,6.797,1.701,0.588,0.734
175,Image_14477-1.jpg (red),85.377,37.909,0.747,13.339,450,351,106.189,9.539,1.238,0.808,0.885
176,Image_14477-1.jpg (red),11.440,12.898,0.864,4.837,494,351,109.983,3.608,1.435,0.697,0.865
177,Image_14477-1.jpg (red),27.491,20.436,0.827,7.025,607,366,61.928,6.198,1.064,0.940,0.875
178,Image_14477-1.jpg (red),32.443,25.997,0.603,11.429,720,351,130.601,4.091,3.206,0.312,0.870
179,Image_14477-1.jpg (red),33.809,25.212,0.668,9.822,869,374,75.379,5.619,1.889,0.529,0.816
180,Image_14477-1.jpg (red),19.807,17.957,0.772,7.357,684,352,141.843,4.383,1.766,0.566,0.892
181,Image_14477-1.jpg (red),22.881,18.299,0.859,6.468,738,355,153.435,5.359,1.182,0.846,0.899
182,Image_14477-1.jpg (red),17.929,17.514,0.734,6.727,917,353,132.510,4.757,1.311,0.763,0.847
183,Image_14477-1.jpg (red),12.636,15.962,0.623,5.756,636,367,68.962,3.719,1.766,0.566,0.796
184,Image_14477-1.jpg (red),25.955,22.632,0.637,9.441,562,376,66.801,3.969,2.766,0.361,0.854
185,Image_14477-1.jpg (red),24.759,21.705,0.660,7.597,995,356,135.000,5.207,1.668,0.599,0.790
186,Image_14477-1.jpg (red),32.443,28.718,0.494,11.119,1013,356,138.013,5.259,2.136,0.468,0.828
187,Image_14477-1.jpg (red),43.542,29.302,0.637,12.910,469,382,50.194,4.482,3.087,0.324,0.892
188,Image_14477-1.jpg (red),63.862,44.579,0.404,13.680,930,372,25.017,8.997,1.624,0.616,0.729
189,Image_14477-1.jpg (red),99.208,43.027,0.673,15.951,1108,366,143.427,8.342,2.057,0.486,0.893
190,Image_14477-1.jpg (red),23.905,23.016,0.567,8.023,829,359,124.509,5.289,1.585,0.631,0.755
191,Image_14477-1.jpg (red),10.587,14.551,0.628,6.143,670,361,132.274,2.937,2.540,0.394,0.795
192,Image_14477-1.jpg (red),25.271,19.268,0.855,7.597,1137,378,67.620,4.132,1.652,0.605,0.952
193,Image_14477-1.jpg (red),33.809,24.285,0.720,8.140,589,380,66.038,6.884,1.171,0.854,0.865
194,Image_14477-1.jpg (red),22.881,24.769,0.469,7.037,644,362,130.236,5.785,1.085,0.922,0.738
195,Image_14477-1.jpg (red),10.074,14.067,0.640,4.675,761,362,135.000,4.087,1.131,0.884,0.787
196,Image_14477-1.jpg (red),41.493,31.982,0.510,12.047,529,379,30.964,6.195,2.389,0.419,0.775
197,Image_14477-1.jpg (red),13.660,14.067,0.868,5.044,581,364,124.992,4.250,1.241,0.806,0.856
198,Image_14477-1.jpg (red),15.197,19.368,0.509,6.455,908,364,129.806,4.443,1.414,0.707,0.771
199,Image_14477-1.jpg (red),18.100,17.373,0.754,7.025,702,366,118.072,4.500,1.592,0.628,0.855
200,Image_14477-1.jpg (red),39.273,31.782,0.489,9.682,814,366,129.806,6.428,1.649,0.606,0.820
201,Image_14477-1.jpg (red),47.299,28.234,0.746,9.822,791,384,22.249,7.013,1.381,0.724,0.839
202,Image_14477-1.jpg (red),33.809,29.302,0.495,11.241,1010,369,126.027,4.959,2.819,0.355,0.795
203,Image_14477-1.jpg (red),19.295,17.857,0.760,6.840,1040,369,115.017,4.545,1.413,0.708,0.859
204,Image_14477-1.jpg (red),33.980,26.180,0.623,10.054,880,370,99.462,5.785,1.954,0.512,0.821
205,Image_14477-1.jpg (red),42.347,33.334,0.479,13.339,957,401,73.811,4.620,3.153,0.317,0.860
206,Image_14477-1.jpg (red),66.935,35.872,0.654,12.817,1096,399,69.228,8.766,1.318,0.759,0.831
207,Image_14477-1.jpg (red),112.526,66.143,0.323,26.939,481,414,41.269,9.952,3.662,0.273,0.650
208,Image_14477-1.jpg (red),13.660,17.957,0.532,7.061,685,371,110.556,3.514,2.145,0.466,0.780
209,Image_14477-1.jpg (red),16.051,17.473,0.661,5.916,718,374,155.225,4.437,1.305,0.766,0.821
210,Image_14477-1.jpg (red),30.394,20.737,0.888,7.322,779,371,106.390,5.908,1.123,0.890,0.913
211,Image_14477-1.jpg (red),31.248,23.901,0.687,7.949,491,373,117.897,6.612,1.088,0.919,0.832
212,Image_14477-1.jpg (red),24.588,21.505,0.668,7.217,1058,374,156.371,5.785,1.257,0.796,0.818
213,Image_14477-1.jpg (red),14.514,19.025,0.504,6.815,657,375,104.036,4.132,2.025,0.494,0.700
214,Image_14477-1.jpg (red),14.002,16.062,0.682,6.143,750,385,42.274,4.091,1.555,0.643,0.837
215,Image_14477-1.jpg (red),19.295,18.299,0.724,6.415,972,391,75.069,5.372,1.089,0.918,0.793
216,Image_14477-1.jpg (red),14.856,14.893,0.842,5.227,995,379,161.565,4.203,1.322,0.756,0.861
217,Image_14477-1.jpg (red),27.833,21.121,0.784,7.597,984,377,112.380,5.785,1.285,0.778,0.881
218,Image_14477-1.jpg (red),38.761,27.349,0.651,10.130,523,404,78.232,5.637,1.965,0.509,0.844
219,Image_14477-1.jpg (red),11.440,12.556,0.912,4.470,453,381,123.690,3.719,1.100,0.909,0.893
220,Image_14477-1.jpg (red),16.392,20.395,0.495,8.367,630,384,147.095,4.039,2.545,0.393,0.696
221,Image_14477-1.jpg (red),14.002,15.377,0.744,5.873,677,381,129.289,4.209,1.438,0.695,0.845
222,Image_14477-1.jpg (red),19.295,17.373,0.803,6.840,478,397,64.983,3.881,1.838,0.544,0.893
223,Image_14477-1.jpg (red),96.305,43.369,0.643,16.734,837,386,159.775,8.549,2.097,0.477,0.876
224,Image_14477-1.jpg (red),12.807,14.994,0.716,5.559,1006,394,41.987,3.506,1.582,0.632,0.824
225,Image_14477-1.jpg (red),23.735,19.710,0.768,6.534,706,399,71.565,5.785,1.118,0.895,0.855
226,Image_14477-1.jpg (red),22.027,21.605,0.593,8.367,885,395,20.225,5.372,1.491,0.671,0.752
227,Image_14477-1.jpg (red),53.275,33.051,0.613,13.454,732,411,47.490,6.346,2.693,0.371,0.810
228,Image_14477-1.jpg (red),58.398,37.183,0.531,12.676,907,415,70.974,7.579,1.701,0.588,0.799
229,Image_14477-1.jpg (red),25.101,20.052,0.784,7.109,786,387,125.538,5.174,1.287,0.777,0.894
230,Image_14477-1.jpg (red),15.368,17.030,0.666,6.727,1036,387,100.620,3.719,1.827,0.547,0.807
231,Image_14477-1.jpg (red),12.123,13.825,0.797,5.178,938,388,118.610,3.782,1.310,0.763,0.798
232,Image_14477-1.jpg (red),15.880,15.135,0.871,5.388,811,389,122.471,4.503,1.191,0.839,0.865
233,Image_14477-1.jpg (red),37.907,30.129,0.525,9.822,995,404,22.249,6.991,1.304,0.767,0.740
234,Image_14477-1.jpg (red),16.392,15.377,0.871,6.308,445,404,58.392,4.066,1.701,0.588,0.906
235,Image_14477-1.jpg (red),60.105,46.917,0.343,14.219,542,392,144.462,7.692,1.938,0.516,0.801
236,Image_14477-1.jpg (red),47.299,35.087,0.483,11.429,671,395,139.399,6.449,1.802,0.555,0.797
237,Image_14477-1.jpg (red),35.004,25.395,0.682,9.147,1133,412,71.565,5.581,1.727,0.579,0.842
238,Image_14477-1.jpg (red),20.661,18.341,0.772,6.534,651,405,55.305,5.227,1.081,0.925,0.855
239,Image_14477-1.jpg (red),17.929,16.788,0.799,6.927,1074,394,162.646,3.708,2.058,0.486,0.901
240,Image_14477-1.jpg (red),22.881,19.226,0.778,7.938,467,393,128.660,4.215,2.057,0.486,0.890
241,Image_14477-1.jpg (red),22.198,19.610,0.725,7.322,597,402,16.390,4.695,1.711,0.585,0.823
242,Image_14477-1.jpg (red),10.416,12.798,0.799,5.227,826,407,71.565,2.875,1.997,0.501,0.884
243,Image_14477-1.jpg (red),54.641,31.339,0.699,11.983,1095,401,136.397,7.392,1.670,0.599,0.890
244,Image_14477-1.jpg (red),44.737,30.613,0.600,10.535,577,397,115.560,7.393,1.379,0.725,0.829
245,Image_14477-1.jpg (red),70.692,39.379,0.573,13.326,1038,406,150.255,7.425,1.663,0.601,0.830
246,Image_14477-1.jpg (red),35.004,24.043,0.761,8.688,966,402,154.654,6.609,1.276,0.783,0.867
247,Image_14477-1.jpg (red),11.611,14.651,0.680,5.620,1007,410,36.027,3.460,1.911,0.523,0.768
